t,x,y,doc_id,hilbert_idx
3365312,299,65,md_34239,73414
3365313,299,64,md_34239,73413
3365314,302,64,md_34239,73468
3365315,302,63,md_34239,68353
3365316,304,63,md_34239,68351
3365317,306,63,md_34239,68347
3365318,307,63,md_34239,68346
3365319,310,62,md_34239,68290
3365320,311,63,md_34239,68288
3365321,312,61,md_34239,68283
3365325,320,60,md_34239,79194
3365326,322,60,md_34239,79196
3365327,323,59,md_34239,79200
3365363,292,41,md_34239,67705
3365367,291,41,md_34239,67654
3365369,287,42,md_34239,68923
3365370,287,43,md_34239,68922
3365371,287,42,md_34239,68923
3365372,288,43,md_34239,67663
3365373,288,42,md_34239,67662
3365374,287,44,md_34239,68869
3365375,287,43,md_34239,68922
3365376,287,44,md_34239,68869
3365378,287,43,md_34239,68922
3365379,287,44,md_34239,68869
3365382,286,44,md_34239,68870
3365383,287,44,md_34239,68869
3365385,287,45,md_34239,68868
3365386,287,46,md_34239,68867
3365388,289,47,md_34239,67670
3365389,289,46,md_34239,67671
3365390,290,45,md_34239,67677
3365393,289,45,md_34239,67666
3365394,287,46,md_34239,68867
3365398,287,45,md_34239,68868
3365399,284,45,md_34239,68875
3365400,283,45,md_34239,68894
3365401,282,45,md_34239,68893
3365435,321,49,md_34239,79272
3365436,323,49,md_34239,79278
3365437,322,49,md_34239,79277
2836415,9,245,md_28633,21976
2836416,9,240,md_28633,21995
2836417,11,240,md_28633,21999
2836418,13,241,md_28633,22002
2836419,15,241,md_28633,22012
2836420,16,240,md_28633,22016
2836421,17,239,md_28633,22356
2836422,21,239,md_28633,22350
2836423,23,239,md_28633,22336
2836424,24,239,md_28633,22335
2836425,26,239,md_28633,22331
2836426,27,239,md_28633,22330
2836427,30,239,md_28633,22275
2836428,31,239,md_28633,22272
2836429,33,238,md_28633,22781
2836430,36,238,md_28633,22726
2836431,38,238,md_28633,22722
2836432,39,238,md_28633,22721
2836433,40,238,md_28633,22716
2836434,43,239,md_28633,22704
2836435,46,239,md_28633,22699
2836436,46,238,md_28633,22696
2836437,48,237,md_28633,23385
2836438,50,236,md_28633,23388
2836440,53,236,md_28633,23369
2836441,55,236,md_28633,23365
2836442,57,236,md_28633,23347
2836444,61,236,md_28633,23307
2836445,62,236,md_28633,23308
2836446,64,235,md_28633,25839
2836447,65,235,md_28633,25838
2836448,66,235,md_28633,25825
2836449,69,231,md_28633,25638
2836450,71,230,md_28633,25643
2836451,73,230,md_28633,25725
2836452,75,230,md_28633,25715
2836453,76,229,md_28633,25697
2836454,78,228,md_28633,25700
2836455,80,228,md_28633,26522
2836456,82,228,md_28633,26524
2836457,85,233,md_28633,26482
2836458,86,232,md_28633,26494
2836459,88,232,md_28633,26410
2836461,91,232,md_28633,26405
2836462,92,231,md_28633,26597
2836463,95,231,md_28633,26602
2836464,97,231,md_28633,26646
2836465,98,231,md_28633,26649
2836466,99,231,md_28633,26650
2836467,101,231,md_28633,26662
2836468,104,231,md_28633,26751
2836469,105,230,md_28633,26749
2836470,106,230,md_28633,26738
2836471,109,230,md_28633,26733
2836472,111,230,md_28633,26729
2836473,112,230,md_28633,27542
2836474,113,230,md_28633,27543
2836475,115,229,md_28633,27550
2836476,118,229,md_28633,27527
2836477,120,229,md_28633,27603
2836478,121,229,md_28633,27602
2836479,123,228,md_28633,27615
2836480,125,228,md_28633,27617
2836482,126,228,md_28633,27630
2836483,128,227,md_28633,37903
2836484,130,227,md_28633,37899
2836485,131,226,md_28633,37897
2836486,134,224,md_28633,37948
2836487,136,223,md_28633,37653
2836488,137,223,md_28633,37652
2836489,139,223,md_28633,37648
2836490,141,223,md_28633,37646
2836491,143,223,md_28633,37632
2836492,146,223,md_28633,37627
2836493,148,225,md_28633,38835
2836494,150,225,md_28633,38845
2836495,150,224,md_28633,38846
2836496,152,223,md_28633,37567
2836497,152,224,md_28633,38848
2836498,154,224,md_28633,38852
2836499,156,223,md_28633,37551
2836500,159,220,md_28633,37541
2836501,161,220,md_28633,40283
2836502,162,220,md_28633,40284
2836503,164,220,md_28633,40266
2836504,165,219,md_28633,40310
2836505,167,219,md_28633,40314
2836506,170,220,md_28633,40244
2836507,171,220,md_28633,40245
2836508,173,220,md_28633,40203
2836509,176,220,md_28633,40186
2836510,178,221,md_28633,40183
2836511,178,220,md_28633,40182
2836513,180,220,md_28633,40160
2836514,181,220,md_28633,40163
2836515,185,216,md_28633,39979
2836516,186,216,md_28633,39980
2836517,188,216,md_28633,39984
2836518,190,216,md_28633,39998
2836519,192,215,md_28633,41919
2836520,193,215,md_28633,41916
2836521,196,217,md_28633,41937
2836522,198,218,md_28633,41944
2836523,199,218,md_28633,41945
2836524,201,217,md_28633,41768
2836526,202,217,md_28633,41773
2836527,204,216,md_28633,41776
2836528,206,215,md_28633,41795
2836529,208,212,md_28633,41488
2836530,207,215,md_28633,41792
2836531,211,212,md_28633,41503
2836532,213,211,md_28633,41524
2836533,215,211,md_28633,41520
2836534,217,211,md_28633,41542
2836535,219,212,md_28633,41589
2836536,220,212,md_28633,41568
2836537,222,212,md_28633,41572
2836539,224,212,md_28633,44442
2836540,225,212,md_28633,44443
2836541,226,210,md_28633,44450
2836542,229,207,md_28633,44622
2836543,230,207,md_28633,44609
2836544,232,206,md_28633,44606
2836545,234,205,md_28633,44599
2836546,235,205,md_28633,44598
2836547,237,205,md_28633,44552
2836548,239,205,md_28633,44558
2836549,240,205,md_28633,44883
2836550,242,207,md_28633,44889
2836551,244,208,md_28633,44186
2836552,246,208,md_28633,44182
2836553,248,209,md_28633,44139
2836554,249,208,md_28633,44137
2836555,250,209,md_28633,44135
2836556,250,207,md_28633,44953
2836557,252,207,md_28633,44965
2836558,254,207,md_28633,44969
2836559,257,204,md_28633,127219
2836560,258,204,md_28633,127220
2836562,261,204,md_28633,127179
2836563,264,204,md_28633,127162
2836564,266,204,md_28633,127158
2836565,267,204,md_28633,127157
2836566,269,205,md_28633,127138
2836567,272,207,md_28633,127829
2836568,273,207,md_28633,127828
2836569,274,207,md_28633,127827
2836570,275,207,md_28633,127824
2836571,277,207,md_28633,127822
2836572,278,207,md_28633,127809
2836573,280,207,md_28633,127807
2836574,282,207,md_28633,127803
2836575,285,207,md_28633,127748
2836576,286,207,md_28633,127747
2836577,287,207,md_28633,127744
2836578,289,207,md_28633,128086
2836579,291,207,md_28633,128090
2836580,292,208,md_28633,128922
2836581,293,208,md_28633,128921
2836582,294,208,md_28633,128918
2836583,295,207,md_28633,128106
2836585,299,208,md_28633,128869
2836586,301,208,md_28633,128857
2836587,304,209,md_28633,128513
2836588,306,209,md_28633,128519
2836589,307,209,md_28633,128518
2836590,308,209,md_28633,128569
2836591,310,209,md_28633,128573
2836592,312,209,md_28633,128579
2836593,314,209,md_28633,128589
2836594,315,209,md_28633,128588
2836595,317,209,md_28633,128594
2836596,319,209,md_28633,128598
2836598,321,209,md_28633,117160
2836599,325,208,md_28633,117169
2836601,327,209,md_28633,117180
2836602,328,209,md_28633,117185
2836603,329,209,md_28633,117186
2836604,332,209,md_28633,117241
2836606,334,209,md_28633,117245
2836607,336,209,md_28633,116907
2836608,338,212,md_28633,116916
2836609,340,212,md_28633,116874
2836610,342,212,md_28633,116876
2836611,342,209,md_28633,116887
2836612,345,208,md_28633,116841
2836613,348,209,md_28633,116827
2836614,349,209,md_28633,116824
2836615,350,209,md_28633,116823
2836616,353,209,md_28633,118018
2836617,355,209,md_28633,118028
2836618,355,212,md_28633,118069
2836619,357,208,md_28633,118035
2836620,360,208,md_28633,118250
2836621,361,209,md_28633,118248
2836622,363,210,md_28633,118241
2836623,364,208,md_28633,118256
2836624,366,208,md_28633,118270
2836625,368,208,md_28633,118272
2836626,370,209,md_28633,118285
2836627,372,209,md_28633,118289
2836628,374,209,md_28633,118295
2836629,376,209,md_28633,118505
2836630,377,209,md_28633,118504
2836631,378,209,md_28633,118509
2836632,379,209,md_28633,118510
2836633,382,209,md_28633,118525
2836634,383,210,md_28633,118523
2836635,385,210,md_28633,113421
2836636,387,209,md_28633,113414
2836637,389,210,md_28633,113463
2836638,391,210,md_28633,113457
2836639,392,210,md_28633,113476
2836641,394,210,md_28633,113480
2836643,396,210,md_28633,113502
2836644,398,209,md_28633,113495
2836645,400,209,md_28633,112809
2836646,402,209,md_28633,112813
2836647,403,210,md_28633,112801
2836648,404,209,md_28633,112819
2836649,406,209,md_28633,112829
2836650,409,209,md_28633,112834
2836651,411,209,md_28633,112838
2836652,413,209,md_28633,112888
2836653,415,209,md_28633,112894
2836654,416,208,md_28633,112384
2836655,417,208,md_28633,112387
2836656,419,208,md_28633,112389
2836657,419,207,md_28633,112368
2836658,422,207,md_28633,112363
2836660,424,207,md_28633,112149
2836661,426,207,md_28633,112147
2836662,428,207,md_28633,112143
2836664,430,207,md_28633,112129
2836665,432,207,md_28633,112127
2836666,434,206,md_28633,112114
2836667,435,206,md_28633,112115
2836668,436,207,md_28633,112111
2836669,437,207,md_28633,112108
2836670,439,206,md_28633,112105
2836671,441,205,md_28633,111896
2836672,441,206,md_28633,111895
2836673,441,205,md_28633,111896
2836674,443,206,md_28633,111889
2836675,444,204,md_28633,111882
2836677,447,205,md_28633,111876
2836678,449,204,md_28633,106739
2836679,450,204,md_28633,106740
2836681,452,204,md_28633,106698
2836682,454,204,md_28633,106700
2836683,455,204,md_28633,106703
2836684,456,204,md_28633,106682
2836685,457,204,md_28633,106681
2836686,459,204,md_28633,106677
2836687,461,204,md_28633,106659
2836688,462,204,md_28633,106660
2836689,463,204,md_28633,106661
2836690,464,204,md_28633,107354
2836691,466,202,md_28633,107362
2836692,467,202,md_28633,107361
2836693,469,202,md_28633,107383
2836694,469,203,md_28633,107382
2836695,471,202,md_28633,107387
2836696,472,201,md_28633,107307
2836697,473,202,md_28633,107309
2836698,474,202,md_28633,107298
2836699,475,202,md_28633,107299
2836403,477,162,md_28632,105821
2836404,477,161,md_28632,105816
2836405,475,160,md_28632,105829
2836407,473,160,md_28632,105833
2836408,471,160,md_28632,105877
2836409,471,159,md_28632,103018
2836410,469,159,md_28632,103014
2836411,468,159,md_28632,103013
2836413,466,158,md_28632,103000
2836414,464,158,md_28632,102996
2836415,464,157,md_28632,102995
2836416,462,155,md_28632,102835
2836417,462,154,md_28632,102834
2836418,462,155,md_28632,102835
2836420,460,154,md_28632,102838
2836422,458,154,md_28632,102792
2836423,456,154,md_28632,102798
2836424,455,153,md_28632,102782
2836425,454,152,md_28632,102780
2836426,454,153,md_28632,102781
2836427,452,152,md_28632,102778
2836428,452,151,md_28632,102703
2836429,452,150,md_28632,102702
2836430,451,151,md_28632,102704
2836431,450,150,md_28632,102706
2836432,449,150,md_28632,102717
2836433,449,149,md_28632,102712
2836435,447,149,md_28632,101454
2836437,446,148,md_28632,101452
2836438,445,147,md_28632,101470
2836439,445,148,md_28632,101451
2836440,443,147,md_28632,101472
2836442,443,146,md_28632,101475
2836444,441,146,md_28632,101485
2836445,441,145,md_28632,101480
2836447,440,145,md_28632,101483
2836448,439,144,md_28632,101525
2836450,438,143,md_28632,102249
2836454,437,142,md_28632,102247
2836455,436,140,md_28632,102240
2836456,435,139,md_28632,102218
2836458,434,139,md_28632,102219
2836462,432,151,md_28632,101567
2836464,428,138,md_28632,101916
2836466,428,137,md_28632,101915
2836468,426,137,md_28632,101927
2836469,426,136,md_28632,101926
2836470,424,138,md_28632,101932
2836471,424,136,md_28632,101930
2836472,423,134,md_28632,102019
2836474,422,134,md_28632,102018
2836487,411,130,md_28632,98635
2836488,411,129,md_28632,98636
2836490,409,129,md_28632,98626
2836492,407,129,md_28632,98622
2836493,406,129,md_28632,98621
2836494,404,129,md_28632,98617
2836495,404,128,md_28632,98618
2836496,404,127,md_28632,97989
2836497,403,128,md_28632,98565
2836498,402,127,md_28632,98043
2836499,401,126,md_28632,98045
2836501,400,126,md_28632,98046
2836503,398,126,md_28632,98050
2836505,396,125,md_28632,98059
2836506,395,125,md_28632,98078
2836508,394,125,md_28632,98077
2836509,392,125,md_28632,98073
2836510,391,124,md_28632,98277
2836511,391,123,md_28632,98266
2836512,389,124,md_28632,98275
2836513,389,123,md_28632,98268
2836514,387,122,md_28632,98251
2836515,386,121,md_28632,98253
2836516,385,121,md_28632,98242
2836517,384,121,md_28632,98243
2836519,383,121,md_28632,76478
2836521,381,121,md_28632,76472
2836523,379,121,md_28632,76422
2836524,377,121,md_28632,76418
2836525,376,121,md_28632,76417
2836526,375,119,md_28632,76330
2836527,374,120,md_28632,76412
2836528,373,120,md_28632,76411
2836529,372,118,md_28632,76334
2836530,371,120,md_28632,76357
2836531,370,119,md_28632,76337
2836532,368,120,md_28632,76352
2836533,368,119,md_28632,76351
2836534,366,116,md_28632,76230
2836535,366,118,md_28632,76226
2836537,364,118,md_28632,76236
2836538,362,118,md_28632,76242
2836539,361,118,md_28632,76247
2836540,360,117,md_28632,76249
2836541,359,117,md_28632,76070
2836542,358,117,md_28632,76071
2836543,357,117,md_28632,76066
2836544,356,117,md_28632,76065
2836545,355,117,md_28632,76084
2836547,353,117,md_28632,76088
2836548,352,117,md_28632,76091
2836549,350,113,md_28632,75517
2836550,349,115,md_28632,75510
2836551,348,116,md_28632,75466
2836552,347,116,md_28632,75487
2836553,346,116,md_28632,75484
2836555,344,116,md_28632,75482
2836556,343,116,md_28632,75301
2836557,341,116,md_28632,75299
2836558,340,116,md_28632,75296
2836559,339,116,md_28632,75317
2836560,338,116,md_28632,75318
2836561,336,116,md_28632,75322
2836562,335,116,md_28632,75205
2836564,334,116,md_28632,75206
2836565,332,114,md_28632,75252
2836566,331,115,md_28632,75232
2836568,329,115,md_28632,75236
2836570,327,114,md_28632,75033
2836571,325,115,md_28632,75036
2836572,325,114,md_28632,75037
2836573,323,112,md_28632,75023
2836574,322,114,md_28632,75016
2836575,321,114,md_28632,75015
2836576,320,114,md_28632,75012
2836577,319,114,md_28632,72443
2836578,317,114,md_28632,72439
2836579,317,115,md_28632,72438
2836580,316,114,md_28632,72436
2836581,314,112,md_28632,72428
2836582,313,114,md_28632,72423
2836584,312,114,md_28632,72422
2836585,310,114,md_28632,72216
2836587,308,114,md_28632,72222
2836589,306,114,md_28632,72200
2836591,304,114,md_28632,72196
2836592,302,114,md_28632,72184
2836593,301,114,md_28632,72183
2836595,299,114,md_28632,72161
2836596,298,114,md_28632,72162
2836597,297,114,md_28632,72167
2836598,296,114,md_28632,72166
2836599,295,115,md_28632,71962
2836601,293,115,md_28632,71964
2836603,291,114,md_28632,71947
2836604,289,113,md_28632,71938
2836605,288,113,md_28632,71939
2836606,287,114,md_28632,71419
2836607,286,113,md_28632,71421
2836608,285,114,md_28632,71415
2836609,284,113,md_28632,71411
2836610,283,113,md_28632,71406
2836612,282,113,md_28632,71405
2836613,280,114,md_28632,71398
2836614,278,115,md_28632,71195
2836615,278,116,md_28632,71204
2836616,276,114,md_28632,71198
2836617,276,116,md_28632,71200
2836618,275,116,md_28632,71221
2836619,274,115,md_28632,71177
2836621,271,117,md_28632,71108
2836630,288,63,md_28632,68607
2836346,46,141,md_28631,17581
2836347,47,142,md_28631,17579
2836363,98,136,md_28631,31974
2836364,100,136,md_28631,31962
2836365,103,136,md_28631,31957
2836366,106,134,md_28631,31858
2836367,110,134,md_28631,31848
2836368,114,133,md_28631,32669
2836369,118,133,md_28631,32647
2836370,121,133,md_28631,32722
2836371,123,133,md_28631,32732
2836372,126,132,md_28631,32750
2836373,131,132,md_28631,32799
2836374,136,132,md_28631,32890
2836375,139,130,md_28631,32843
2836376,144,130,md_28631,33702
2836377,147,130,md_28631,33697
2836378,151,130,md_28631,33723
2836379,155,129,md_28631,33734
2836380,157,130,md_28631,33783
2836390,193,125,md_28631,53240
2836391,195,123,md_28631,53194
2836395,207,126,md_28631,52995
2836401,226,121,md_28631,49517
2836402,228,121,md_28631,49523
2836403,230,121,md_28631,49533
2836404,233,121,md_28631,49448
2836405,236,121,md_28631,49435
2836406,238,121,md_28631,49431
2836411,252,120,md_28631,49200
2836417,267,114,md_28631,71137
2836418,269,117,md_28631,71112
2836419,271,116,md_28631,71109
2836420,272,116,md_28631,71226
2836421,274,115,md_28631,71177
2836422,277,115,md_28631,71196
2836423,280,114,md_28631,71398
2836424,280,113,md_28631,71401
2836425,284,113,md_28631,71411
2836426,286,113,md_28631,71421
2836427,287,113,md_28631,71420
2836428,289,113,md_28631,71938
2836429,291,113,md_28631,71948
2836430,293,112,md_28631,71955
2836431,295,112,md_28631,71957
2836432,296,112,md_28631,72170
2836433,297,112,md_28631,72171
2836434,299,111,md_28631,71856
2836435,302,111,md_28631,71851
2836436,304,110,md_28631,72534
2836437,306,110,md_28631,72530
2836438,307,109,md_28631,72542
2836440,310,109,md_28631,72519
2836441,312,109,md_28631,72497
2836442,314,108,md_28631,72500
2836443,314,106,md_28631,72482
2836444,317,106,md_28631,72477
2836445,317,104,md_28631,72473
2836446,319,104,md_28631,72469
2836448,319,102,md_28631,72683
2836450,320,101,md_28631,74771
2836452,320,100,md_28631,74768
2836453,319,94,md_28631,72707
2836454,321,98,md_28631,74765
2836455,321,97,md_28631,74754
2836457,320,97,md_28631,74753
2836458,320,96,md_28631,74752
2836459,319,96,md_28631,72703
2836462,319,94,md_28631,72707
2836463,319,93,md_28631,72708
2836465,319,92,md_28631,72709
2836501,302,75,md_28631,73233
2836502,301,75,md_28631,73246
2836503,300,73,md_28631,73243
2836512,285,69,md_28631,69986
2836513,283,69,md_28631,70004
1174427,477,157,md_8081,103074
1174428,477,156,md_8081,103073
1174429,477,157,md_8081,103074
1174430,476,156,md_8081,103072
1174431,475,155,md_8081,103050
1174432,475,157,md_8081,103068
1174433,473,156,md_8081,103057
1174434,473,155,md_8081,103052
1174435,471,155,md_8081,103024
1174436,471,153,md_8081,103038
1174437,469,155,md_8081,103028
1174438,469,152,md_8081,103035
1174439,469,154,md_8081,103031
1174441,467,153,md_8081,102982
1174442,466,152,md_8081,102980
1174444,464,151,md_8081,102975
1174445,463,151,md_8081,102848
1174447,462,150,md_8081,102850
1174448,461,150,md_8081,102861
1174450,460,150,md_8081,102860
1174451,459,149,md_8081,102878
1174452,458,148,md_8081,102876
1174453,458,147,md_8081,102883
1174455,456,147,md_8081,102885
1174457,454,146,md_8081,102680
1174466,448,143,md_8081,102655
1174467,447,143,md_8081,102314
1174468,445,143,md_8081,102310
1174469,445,142,md_8081,102311
1174470,445,141,md_8081,102306
1174473,443,141,md_8081,102300
1174474,442,141,md_8081,102301
1174475,441,140,md_8081,102289
1174476,439,139,md_8081,102256
1174478,439,138,md_8081,102257
1174479,438,138,md_8081,102258
1174480,437,136,md_8081,102267
1174482,437,135,md_8081,102188
1174483,436,135,md_8081,102191
1174484,435,134,md_8081,102195
1174485,434,133,md_8081,102199
1174486,434,134,md_8081,102194
1174487,433,133,md_8081,102200
1174488,432,134,md_8081,102204
1174489,431,134,md_8081,102123
1174490,430,134,md_8081,102120
1174491,430,133,md_8081,102125
1174492,429,133,md_8081,102114
1174493,428,134,md_8081,102116
1174495,428,133,md_8081,102115
1174496,426,132,md_8081,102110
1174497,425,132,md_8081,102097
1174498,424,132,md_8081,102096
1174499,424,131,md_8081,102095
1174500,423,132,md_8081,102021
1174501,422,129,md_8081,102077
1174502,422,130,md_8081,102072
1174503,421,130,md_8081,102071
1174504,420,129,md_8081,102067
1174506,419,129,md_8081,102062
1174507,418,129,md_8081,102061
1174508,417,129,md_8081,102056
1174509,416,129,md_8081,102057
1174510,415,129,md_8081,98646
1174511,415,128,md_8081,98645
1174512,415,127,md_8081,97962
1174515,413,126,md_8081,97965
1174516,412,125,md_8081,97953
1174517,411,126,md_8081,97971
1174518,411,125,md_8081,97972
1174519,410,125,md_8081,97975
1174521,409,125,md_8081,97976
1174522,408,125,md_8081,97979
1174523,408,124,md_8081,97978
1174525,407,124,md_8081,97999
1174527,406,122,md_8081,98002
1174529,405,122,md_8081,98013
1174530,404,122,md_8081,98012
1174532,404,121,md_8081,98011
1174533,403,121,md_8081,98020
1174535,402,120,md_8081,98022
1174536,401,120,md_8081,98025
1174537,400,120,md_8081,98026
1174539,400,119,md_8081,97813
1174540,399,118,md_8081,98113
1174541,398,118,md_8081,98114
1174543,398,117,md_8081,98125
1174544,397,117,md_8081,98120
1174545,396,117,md_8081,98121
1174546,395,117,md_8081,98166
1174547,394,114,md_8081,98146
1174549,394,116,md_8081,98164
1174550,393,116,md_8081,98163
1174552,392,116,md_8081,98160
1174554,391,114,md_8081,98195
1174555,390,114,md_8081,98194
1174557,389,114,md_8081,98205
1174559,388,114,md_8081,98204
1174561,387,113,md_8081,98212
1174566,384,112,md_8081,98218
1174570,381,108,md_8081,76555
1174571,381,110,md_8081,76551
1174573,381,109,md_8081,76552
1174574,379,109,md_8081,76598
1174575,379,107,md_8081,76576
1174576,379,109,md_8081,76598
1174578,377,109,md_8081,76594
1174580,376,109,md_8081,76593
1174581,376,108,md_8081,76592
1174583,375,107,md_8081,76666
1174585,374,107,md_8081,76665
1174587,374,106,md_8081,76664
1174588,374,105,md_8081,76669
1174591,373,105,md_8081,76658
1174593,372,105,md_8081,76659
1174594,371,105,md_8081,76654
1174598,370,104,md_8081,76652
1174599,369,102,md_8081,76695
1174600,368,103,md_8081,76693
1174603,368,102,md_8081,76694
1174605,366,101,md_8081,75879
1174606,365,101,md_8081,75874
1174609,364,101,md_8081,75873
1174610,363,101,md_8081,75892
1174613,362,100,md_8081,75894
1174614,361,100,md_8081,75897
1174616,359,99,md_8081,75824
1174618,359,98,md_8081,75825
1174619,359,97,md_8081,75838
1174620,358,97,md_8081,75837
1174623,357,97,md_8081,75832
1174624,356,97,md_8081,75833
1174626,355,97,md_8081,75782
1174629,355,96,md_8081,75781
1174630,353,96,md_8081,75779
1174632,353,95,md_8081,77140
1174633,353,94,md_8081,77143
1174635,351,94,md_8081,74409
1174636,350,94,md_8081,74408
1174637,349,94,md_8081,74413
1174641,349,93,md_8081,74402
1174645,347,93,md_8081,74420
1174646,347,92,md_8081,74421
1174648,346,92,md_8081,74422
1174651,344,92,md_8081,74426
1174653,344,91,md_8081,74373
1174654,343,91,md_8081,74448
1174657,342,91,md_8081,74449
1174658,341,90,md_8081,74461
1174662,340,89,md_8081,74459
1174664,339,88,md_8081,74469
1174667,338,88,md_8081,74470
1174668,337,88,md_8081,74473
1174669,337,87,md_8081,74262
1174671,336,87,md_8081,74261
1174672,335,87,md_8081,74560
1174674,334,84,md_8081,74572
1174676,333,85,md_8081,74568
1174677,332,83,md_8081,74591
1174679,332,85,md_8081,74569
1174680,331,83,md_8081,74592
1174681,331,85,md_8081,74614
1174686,328,84,md_8081,74608
1174687,328,81,md_8081,74603
1174691,327,81,md_8081,74644
1174692,326,81,md_8081,74647
1174693,325,83,md_8081,74654
1174694,325,81,md_8081,74648
1174695,325,82,md_8081,74653
1174696,324,82,md_8081,74652
1174697,323,81,md_8081,74660
1174699,323,82,md_8081,74659
1174701,321,81,md_8081,74664
1174702,321,82,md_8081,74669
1174703,320,81,md_8081,74667
1174706,319,81,md_8081,72788
1174708,317,81,md_8081,72792
1174709,317,80,md_8081,72793
1174711,317,79,md_8081,73638
1174713,316,79,md_8081,73637
1174724,312,76,md_8081,73616
1174725,311,75,md_8081,73584
1174726,310,76,md_8081,73582
1174727,310,75,md_8081,73587
1174728,309,76,md_8081,73569
1174730,309,75,md_8081,73588
1174733,308,75,md_8081,73589
1174735,306,75,md_8081,73547
1174738,306,74,md_8081,73544
1174739,306,73,md_8081,73543
1174740,304,75,md_8081,73551
1174741,304,74,md_8081,73550
1174742,303,73,md_8081,73236
1174743,303,74,md_8081,73235
1174744,303,73,md_8081,73236
1174747,302,73,md_8081,73239
1174748,301,72,md_8081,73241
1174751,300,73,md_8081,73243
1174752,299,73,md_8081,73252
1174753,298,74,md_8081,73250
1174754,297,75,md_8081,73262
1174755,297,74,md_8081,73261
1174756,297,75,md_8081,73262
1174757,297,76,md_8081,73267
1174397,97,129,md_8080,31746
1174398,98,129,md_8080,31751
1174399,99,129,md_8080,31750
1174400,101,132,md_8080,31777
1174401,103,133,md_8080,31788
1174402,104,132,md_8080,31866
1174403,106,132,md_8080,31862
1174404,108,132,md_8080,31840
1174405,110,131,md_8080,31835
1174406,112,127,md_8080,11007
1174407,113,129,md_8080,32680
1174408,115,130,md_8080,32673
1174409,118,130,md_8080,32696
1174410,119,129,md_8080,32700
1174411,121,130,md_8080,32717
1174412,122,130,md_8080,32712
1174413,123,129,md_8080,32710
1174414,125,129,md_8080,32760
1174415,127,129,md_8080,32766
1174416,130,129,md_8080,32775
1174417,131,128,md_8080,32773
1174418,133,129,md_8080,32824
1174419,135,129,md_8080,32830
1174420,136,128,md_8080,32832
1174421,138,128,md_8080,32846
1174422,140,128,md_8080,32848
1174423,141,128,md_8080,32851
1174424,144,126,md_8080,54524
1174425,145,127,md_8080,54526
1174426,147,127,md_8080,54512
1174427,149,126,md_8080,54509
1174428,150,127,md_8080,54507
1174429,152,128,md_8080,33728
1174430,154,128,md_8080,33732
1174488,5,353,md_8083,245400
1174490,6,350,md_8083,242024
1174491,7,347,md_8083,242032
1174492,7,345,md_8083,242046
1174493,9,345,md_8083,242050
1174494,11,344,md_8083,242053
1174495,12,342,md_8083,242124
1174496,13,339,md_8083,242166
1174497,14,339,md_8083,242169
1174498,16,336,md_8083,242176
1174499,17,336,md_8083,242177
1174501,19,334,md_8083,242513
1174502,21,331,md_8083,242550
1174503,23,329,md_8083,242556
1174504,24,328,md_8083,242474
1174505,25,326,md_8083,242647
1174506,27,324,md_8083,242655
1174507,28,324,md_8083,242656
1174508,29,323,md_8083,242676
1174509,31,321,md_8083,242686
1174510,31,319,md_8083,241322
1174511,33,318,md_8083,237911
1174512,34,317,md_8083,237917
1174513,34,316,md_8083,237916
1174514,35,316,md_8083,237919
1174515,37,313,md_8083,237938
1174516,38,312,md_8083,237950
1174517,39,311,md_8083,237952
1174518,39,308,md_8083,237957
1174519,41,308,md_8083,238033
1174520,42,309,md_8083,238045
1174521,43,308,md_8083,238047
1174522,43,305,md_8083,238022
1174523,46,305,md_8083,238077
1174524,46,303,md_8083,238083
1174525,47,300,md_8083,238095
1174526,49,299,md_8083,238412
1174527,49,297,md_8083,238402
1174528,51,297,md_8083,238406
1174529,52,295,md_8083,238383
1174530,53,295,md_8083,238380
1174531,55,292,md_8083,238373
1174532,56,291,md_8083,238565
1174533,57,293,md_8083,238552
1174534,58,289,md_8083,238573
1174535,60,289,md_8083,238579
1174536,61,288,md_8083,238577
1174537,63,288,md_8083,238591
1174538,66,284,md_8083,236532
1174539,67,286,md_8083,236537
1174540,68,286,md_8083,236486
1174541,69,285,md_8083,236488
1174542,70,283,md_8083,236497
1174543,73,282,md_8083,236423
1174544,74,282,md_8083,236424
1174545,76,281,md_8083,236433
1174546,77,279,md_8083,236396
1174547,78,278,md_8083,236392
1174548,79,278,md_8083,236393
1174549,80,276,md_8083,235674
1174550,82,276,md_8083,235676
1174551,83,275,md_8083,235680
1174553,84,273,md_8083,235699
1174554,85,271,md_8083,236012
1174555,86,271,md_8083,236011
1174556,87,270,md_8083,236009
1174557,88,269,md_8083,235801
1174559,90,268,md_8083,235804
1174561,91,265,md_8083,235822
1174562,93,265,md_8083,235826
1174563,93,263,md_8083,235844
1174564,95,263,md_8083,235840
1174565,96,262,md_8083,235198
1174566,97,262,md_8083,235197
1174567,98,260,md_8083,235188
1174568,99,260,md_8083,235189
1174569,99,259,md_8083,235168
1174570,100,258,md_8083,235164
1174571,102,257,md_8083,235159
1174572,103,257,md_8083,235156
1174574,103,255,md_8083,26986
1174575,103,254,md_8083,26987
1174576,103,252,md_8083,26991
1174577,104,250,md_8083,27022
1174579,105,249,md_8083,27010
1174580,105,248,md_8083,27011
1174581,106,247,md_8083,27091
1174582,107,247,md_8083,27088
